@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute processing-1 numeric
@attribute processing-2 numeric
@attribute processing-3 numeric
@attribute processing-4 numeric
@attribute processing-5 numeric
@attribute processing-6 numeric
@attribute processing-7 numeric

@data
1577,'2022/05/12 00:20:56:563',9,197,1,1,87,1,1,142,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1578,'2022/05/12 00:20:56:669',9,201,7,7,85,7,7,143,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1579,'2022/05/12 00:20:56:796',9,209,12,12,86,12,12,147.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1580,'2022/05/12 00:20:56:899',9,210,0,0,81,0,0,145.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1581,'2022/05/12 00:20:57:008',9,225,16,16,76,16,16,150.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1582,'2022/05/12 00:20:57:116',9,243,11,11,83,11,11,163,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1583,'2022/05/12 00:20:57:218',9,243,0,0,84,0,0,163.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1584,'2022/05/12 00:20:57:329',9,237,0,0,91,0,0,164,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1585,'2022/05/12 00:20:57:446',9,250,9,9,92,9,9,171,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1586,'2022/05/12 00:20:57:551',9,250,0,0,99,0,0,174.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1587,'2022/05/12 00:20:57:655',9,250,0,0,99,0,0,174.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1588,'2022/05/12 00:20:57:761',9,236,0,4,103,0,4,169.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1589,'2022/05/12 00:20:57:865',9,236,6,6,105,6,6,170.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1590,'2022/05/12 00:20:57:970',9,224,0,5,108,0,5,166,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1591,'2022/05/12 00:20:58:076',9,215,0,2,109,0,2,162,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1592,'2022/05/12 00:20:58:180',9,199,0,11,110,0,11,154.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1593,'2022/05/12 00:20:58:290',9,197,0,1,110,0,1,153.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1594,'2022/05/12 00:20:58:400',9,216,12,12,106,12,12,161,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1595,'2022/05/12 00:20:58:503',9,229,8,8,109,8,8,169,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1596,'2022/05/12 00:20:58:625',9,237,4,4,118,4,4,177.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1597,'2022/05/12 00:20:58:736',9,260,3,3,114,3,3,187,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1598,'2022/05/12 00:20:58:842',9,269,9,9,112,9,9,190.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1599,'2022/05/12 00:20:58:945',9,267,2,2,114,2,2,190.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1600,'2022/05/12 00:20:59:051',9,276,3,3,109,3,3,192.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1601,'2022/05/12 00:20:59:156',9,298,16,16,101,16,16,199.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1602,'2022/05/12 00:20:59:261',9,307,10,10,100,10,10,203.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1603,'2022/05/12 00:20:59:367',9,319,9,9,104,9,9,211.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1604,'2022/05/12 00:20:59:475',9,319,0,0,102,0,0,210.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1605,'2022/05/12 00:20:59:581',9,303,0,20,96,0,20,199.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1606,'2022/05/12 00:20:59:687',9,274,0,18,100,0,18,187,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1607,'2022/05/12 00:20:59:788',9,238,0,22,93,0,22,165.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1608,'2022/05/12 00:20:59:894',9,214,0,19,86,0,19,150,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1609,'2022/05/12 00:20:59:999',9,207,0,9,86,0,9,146.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1610,'2022/05/12 00:21:00:102',9,207,0,0,90,0,0,148.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1611,'2022/05/12 00:21:00:208',9,219,3,3,92,3,3,155.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1612,'2022/05/12 00:21:00:312',9,238,17,17,96,17,17,167,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1613,'2022/05/12 00:21:00:418',9,242,3,3,106,3,3,174,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1614,'2022/05/12 00:21:00:524',9,242,4,4,105,4,4,173.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1615,'2022/05/12 00:21:00:628',9,243,10,10,107,10,10,175,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1616,'2022/05/12 00:21:00:735',9,243,0,1,106,0,1,174.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1617,'2022/05/12 00:21:00:835',9,272,6,6,100,6,6,186,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1618,'2022/05/12 00:21:00:939',9,281,7,7,96,7,7,188.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1619,'2022/05/12 00:21:01:048',9,316,22,22,97,22,22,206.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1620,'2022/05/12 00:21:01:153',9,361,15,15,99,15,15,230,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1621,'2022/05/12 00:21:01:255',9,392,16,16,104,16,16,248,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1622,'2022/05/12 00:21:01:361',9,414,13,13,106,13,13,260,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1623,'2022/05/12 00:21:01:466',9,428,17,17,106,17,17,267,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1624,'2022/05/12 00:21:01:578',9,425,0,2,105,0,2,265,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1625,'2022/05/12 00:21:01:682',9,429,1,1,109,1,1,269,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1626,'2022/05/12 00:21:01:788',9,426,0,2,96,0,2,261,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1627,'2022/05/12 00:21:01:897',9,385,0,21,97,0,21,241,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1628,'2022/05/12 00:21:02:008',9,371,0,0,97,0,0,234,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1629,'2022/05/12 00:21:02:119',9,356,0,8,107,0,8,231.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1630,'2022/05/12 00:21:02:224',9,321,0,13,120,0,13,220.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1631,'2022/05/12 00:21:02:330',9,303,0,5,129,0,5,216,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1632,'2022/05/12 00:21:02:438',9,295,0,23,138,0,23,216.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1633,'2022/05/12 00:21:02:541',9,283,0,6,146,0,6,214.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1634,'2022/05/12 00:21:02:646',9,294,9,9,148,9,9,221,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1635,'2022/05/12 00:21:02:762',9,281,0,13,145,0,13,213,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1636,'2022/05/12 00:21:02:868',9,272,0,0,137,0,0,204.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1637,'2022/05/12 00:21:02:982',9,270,0,5,134,0,5,202,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1638,'2022/05/12 00:21:03:083',9,280,3,3,135,3,3,207.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1639,'2022/05/12 00:21:03:189',9,270,0,14,131,0,14,200.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1640,'2022/05/12 00:21:03:299',9,274,0,6,134,0,6,204,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1641,'2022/05/12 00:21:03:405',9,279,0,5,152,0,5,215.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1642,'2022/05/12 00:21:03:518',9,292,8,8,155,8,8,223.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1643,'2022/05/12 00:21:03:623',9,290,2,2,157,2,2,223.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1644,'2022/05/12 00:21:03:729',9,303,2,2,158,2,2,230.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1645,'2022/05/12 00:21:03:833',9,312,2,2,160,2,2,236,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1646,'2022/05/12 00:21:03:944',9,302,0,3,139,0,3,220.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1647,'2022/05/12 00:21:04:053',9,295,0,11,139,0,11,217,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1648,'2022/05/12 00:21:04:156',9,289,0,10,137,0,10,213,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1649,'2022/05/12 00:21:04:263',9,273,0,2,143,0,2,208,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1650,'2022/05/12 00:21:04:364',9,244,0,27,142,0,27,193,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1651,'2022/05/12 00:21:04:471',9,242,0,2,148,0,2,195,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1652,'2022/05/12 00:21:04:583',9,245,3,3,152,3,3,198.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1653,'2022/05/12 00:21:04:688',9,260,5,5,159,5,5,209.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1654,'2022/05/12 00:21:04:796',9,259,1,1,158,1,1,208.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1655,'2022/05/12 00:21:04:895',9,264,7,7,163,7,7,213.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1656,'2022/05/12 00:21:05:015',9,262,0,9,154,0,9,208,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1657,'2022/05/12 00:21:05:121',9,251,0,10,143,0,10,197,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1658,'2022/05/12 00:21:05:230',9,246,5,5,142,5,5,194,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1659,'2022/05/12 00:21:05:338',9,240,0,1,143,0,1,191.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1660,'2022/05/12 00:21:05:447',9,242,5,5,142,5,5,192,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1661,'2022/05/12 00:21:05:552',9,238,0,2,155,0,2,196.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1662,'2022/05/12 00:21:05:657',9,242,0,3,164,0,3,203,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1663,'2022/05/12 00:21:05:766',9,249,0,0,163,0,0,206,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1664,'2022/05/12 00:21:05:882',9,249,4,4,164,4,4,206.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1665,'2022/05/12 00:21:05:985',9,266,11,11,158,11,11,212,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1666,'2022/05/12 00:21:06:086',9,269,6,6,147,6,6,208,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1667,'2022/05/12 00:21:06:189',9,279,2,2,141,2,2,210,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1668,'2022/05/12 00:21:06:294',9,273,2,2,153,2,2,213,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1669,'2022/05/12 00:21:06:399',9,283,10,10,160,10,10,221.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1670,'2022/05/12 00:21:06:502',9,269,0,18,162,0,18,215.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1671,'2022/05/12 00:21:06:607',9,282,13,13,177,13,13,229.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1672,'2022/05/12 00:21:06:711',9,291,5,5,181,5,5,236,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1673,'2022/05/12 00:21:06:818',9,299,0,3,180,0,3,239.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1674,'2022/05/12 00:21:06:925',9,287,0,15,173,0,15,230,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1675,'2022/05/12 00:21:07:035',9,284,0,4,173,0,4,228.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1676,'2022/05/12 00:21:07:156',9,289,0,0,170,0,0,229.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1677,'2022/05/12 00:21:07:267',9,294,2,2,165,2,2,229.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1678,'2022/05/12 00:21:07:378',9,316,15,15,159,15,15,237.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1679,'2022/05/12 00:21:07:480',9,348,17,17,142,17,17,245,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1680,'2022/05/12 00:21:07:586',9,369,1,1,147,1,1,258,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1681,'2022/05/12 00:21:07:691',9,367,0,7,122,0,7,244.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1682,'2022/05/12 00:21:07:796',9,354,0,13,117,0,13,235.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1683,'2022/05/12 00:21:07:904',9,317,0,18,110,0,18,213.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1684,'2022/05/12 00:21:08:010',9,288,0,25,110,0,25,199,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1685,'2022/05/12 00:21:08:111',9,278,3,3,106,3,3,192,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1686,'2022/05/12 00:21:08:213',9,274,9,9,111,9,9,192.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1687,'2022/05/12 00:21:08:319',9,279,4,4,106,4,4,192.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1688,'2022/05/12 00:21:08:422',9,297,4,4,101,4,4,199,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1689,'2022/05/12 00:21:08:528',9,313,10,10,92,10,10,202.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1690,'2022/05/12 00:21:08:630',9,317,6,6,87,6,6,202,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1691,'2022/05/12 00:21:08:732',9,308,0,11,80,0,11,194,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1692,'2022/05/12 00:21:08:850',9,304,0,7,72,0,7,188,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1693,'2022/05/12 00:21:08:954',9,290,0,2,68,0,2,179,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1694,'2022/05/12 00:21:09:061',9,276,0,6,67,0,6,171.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1695,'2022/05/12 00:21:09:163',9,264,0,11,73,0,11,168.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1696,'2022/05/12 00:21:09:265',9,260,2,2,82,2,2,171,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1697,'2022/05/12 00:21:09:369',9,273,9,9,97,9,9,185,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1698,'2022/05/12 00:21:09:475',9,272,0,8,104,0,8,188,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1699,'2022/05/12 00:21:09:586',9,267,7,7,113,7,7,190,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1700,'2022/05/12 00:21:09:692',9,259,0,5,124,0,5,191.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1701,'2022/05/12 00:21:09:793',9,259,0,7,126,0,7,192.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1702,'2022/05/12 00:21:09:897',9,242,0,7,125,0,7,183.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1703,'2022/05/12 00:21:09:998',9,227,0,5,129,0,5,178,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1704,'2022/05/12 00:21:10:104',9,253,16,16,134,16,16,193.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1705,'2022/05/12 00:21:10:219',9,261,8,8,137,8,8,199,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1706,'2022/05/12 00:21:10:327',9,284,3,3,142,3,3,213,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1707,'2022/05/12 00:21:10:434',9,306,9,9,149,9,9,227.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1708,'2022/05/12 00:21:10:555',9,313,12,12,152,12,12,232.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1709,'2022/05/12 00:21:10:661',9,315,0,4,151,0,4,233,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1710,'2022/05/12 00:21:10:766',9,313,0,0,141,0,0,227,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1711,'2022/05/12 00:21:10:870',9,311,0,1,136,0,1,223.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1712,'2022/05/12 00:21:10:972',9,303,0,4,132,0,4,217.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1713,'2022/05/12 00:21:11:078',9,302,1,1,129,1,1,215.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1714,'2022/05/12 00:21:11:182',9,291,0,7,118,0,7,204.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1715,'2022/05/12 00:21:11:288',9,291,5,5,119,5,5,205,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1716,'2022/05/12 00:21:11:393',9,281,0,4,123,0,4,202,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1717,'2022/05/12 00:21:11:498',9,275,0,4,123,0,4,199,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1718,'2022/05/12 00:21:11:604',9,271,0,6,120,0,6,195.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1719,'2022/05/12 00:21:11:708',9,276,5,5,119,5,5,197.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1720,'2022/05/12 00:21:11:811',9,262,0,10,120,0,10,191,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1721,'2022/05/12 00:21:11:913',9,242,0,5,118,0,5,180,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1722,'2022/05/12 00:21:12:019',9,220,0,9,114,0,9,167,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1723,'2022/05/12 00:21:12:121',9,202,0,9,110,0,9,156,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1724,'2022/05/12 00:21:12:225',9,182,0,13,104,0,13,143,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1725,'2022/05/12 00:21:12:330',9,165,0,6,96,0,6,130.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1726,'2022/05/12 00:21:12:441',9,164,0,3,91,0,3,127.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1727,'2022/05/12 00:21:12:545',9,186,17,17,90,17,17,138,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1728,'2022/05/12 00:21:12:651',9,194,1,1,87,1,1,140.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1729,'2022/05/12 00:21:12:754',9,189,0,2,83,0,2,136,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1730,'2022/05/12 00:21:12:860',9,203,8,8,80,8,8,141.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1731,'2022/05/12 00:21:12:965',9,202,0,3,78,0,3,140,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1732,'2022/05/12 00:21:13:073',9,189,0,11,75,0,11,132,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1733,'2022/05/12 00:21:13:188',9,169,0,8,76,0,8,122.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1734,'2022/05/12 00:21:13:290',9,177,8,8,78,8,8,127.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1735,'2022/05/12 00:21:13:395',9,179,1,1,75,1,1,127,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1736,'2022/05/12 00:21:13:502',9,185,6,6,79,6,6,132,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1737,'2022/05/12 00:21:13:606',9,187,2,2,82,2,2,134.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1738,'2022/05/12 00:21:13:713',9,194,6,6,80,6,6,137,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1739,'2022/05/12 00:21:13:816',9,203,9,9,81,9,9,142,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1740,'2022/05/12 00:21:13:922',9,200,0,3,84,0,3,142,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1741,'2022/05/12 00:21:14:027',9,209,1,1,88,1,1,148.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1742,'2022/05/12 00:21:14:129',9,205,0,4,98,0,4,151.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1743,'2022/05/12 00:21:14:233',9,204,0,6,105,0,6,154.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1744,'2022/05/12 00:21:14:336',9,194,0,10,115,0,10,154.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1745,'2022/05/12 00:21:14:463',9,186,0,6,130,0,6,158,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1746,'2022/05/12 00:21:14:569',9,182,0,6,138,0,6,160,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1747,'2022/05/12 00:21:14:674',9,174,0,1,136,0,1,155,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1748,'2022/05/12 00:21:14:781',9,168,0,4,127,0,4,147.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1749,'2022/05/12 00:21:14:888',9,161,0,4,117,0,4,139,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1750,'2022/05/12 00:21:14:995',9,160,0,4,108,0,4,134,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1751,'2022/05/12 00:21:15:104',9,157,0,5,99,0,5,128,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1752,'2022/05/12 00:21:15:209',9,157,0,5,96,0,5,126.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1753,'2022/05/12 00:21:15:324',9,161,2,2,102,2,2,131.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1754,'2022/05/12 00:21:15:429',9,175,6,6,108,6,6,141.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1755,'2022/05/12 00:21:15:535',9,169,0,3,116,0,3,142.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1756,'2022/05/12 00:21:15:645',9,174,5,5,123,5,5,148.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1757,'2022/05/12 00:21:15:747',9,187,11,11,126,11,11,156.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1758,'2022/05/12 00:21:15:853',9,200,12,12,134,12,12,167,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1759,'2022/05/12 00:21:15:959',9,200,12,12,134,12,12,167,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1760,'2022/05/12 00:21:16:065',9,210,3,3,137,3,3,173.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1761,'2022/05/12 00:21:16:168',9,206,0,5,135,0,5,170.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1762,'2022/05/12 00:21:16:269',9,214,0,0,133,0,0,173.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1763,'2022/05/12 00:21:16:374',9,211,0,0,120,0,0,165.5,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
1764,'2022/05/12 00:21:16:489',9,202,0,8,108,0,8,155,0.004063,0.205842,-0.01168,-0.008798,0.259336,-0.006491,0.17
